"data_type","updated_datetime","file_name","submitter_id","file_id","file_size","id","created_datetime","md5sum","data_format","access","state","data_category","type","experimental_strategy","project.project_id","entity_id","case_id","entity_submitter_id","entity_type"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","6563a448-141b-43ec-89e0-184f1a8eb71e.htseq.counts.gz","6563a448-141b-43ec-89e0-184f1a8eb71e_count","fe16b51e-ad6b-46d4-8a35-a4667612f23f",253965,"fe16b51e-ad6b-46d4-8a35-a4667612f23f","2016-06-01T23:25:39.778369-05:00","143a2cd5f8ccf233bcff9c2c9f1a6227","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","7a70e2cb-fd3c-57da-b725-2593a20986ba","785737d3-0370-5bff-b6a2-1a9cb2e55cb5","TARGET-20-PASWAJ-09A-04R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","b4ef118e-7fd2-4434-9dc7-e19c8a9b9e17.htseq.counts.gz","b4ef118e-7fd2-4434-9dc7-e19c8a9b9e17_count","b74dc9ca-072e-4b76-b6fb-2dd605f343f8",256052,"b74dc9ca-072e-4b76-b6fb-2dd605f343f8","2016-06-01T23:26:04.338977-05:00","ba717900f965787739cf0de3778a38be","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","98abf1e6-9181-549c-b4e1-395bd4dc0a57","84d698a8-4027-5602-9f9d-8cf8b46aa4c2","TARGET-20-PASJGZ-04A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","89847027-0509-4a24-afe5-5198f569e010.htseq.counts.gz","89847027-0509-4a24-afe5-5198f569e010_count","ed3afc29-8c8b-49f9-86e3-4cc7033f0def",254602,"ed3afc29-8c8b-49f9-86e3-4cc7033f0def","2016-06-01T23:23:50.643509-05:00","bf825d521b5b5c1b13bad64034a811d4","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","024dda13-d162-556e-bd5a-9f79231c4e12","36b77993-b338-5d14-95c2-4c07d92cbafd","TARGET-20-PANBZH-09A-03R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","516be6d7-bf03-4862-9069-1b7534aa7ddc.htseq.counts.gz","516be6d7-bf03-4862-9069-1b7534aa7ddc_count","fbf843a6-04f0-4646-b1d7-07703da29a70",248562,"fbf843a6-04f0-4646-b1d7-07703da29a70","2016-06-01T23:26:08.044224-05:00","259657bbd9f5393f0dc727fa2a270c40","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","48a81811-16c9-5cf2-97d0-c0aaece19b57","86dabeb2-977d-57d2-b14a-2f70b933ac2a","TARGET-20-PANLJN-09A-03R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","9b276b17-b3ef-45a4-a67b-e1b087eb0f09.htseq.counts.gz","9b276b17-b3ef-45a4-a67b-e1b087eb0f09_count","654ebc8e-2911-40c5-90c4-56661232273e",260656,"654ebc8e-2911-40c5-90c4-56661232273e","2016-06-01T23:30:48.485380-05:00","47d9537a5f9041d9061d7f55c762c9f5","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","3e940569-af2d-5046-beed-63f3f7a27c78","f4a1194d-b7eb-55b0-9793-0b404ebb9695","TARGET-20-PAPBEJ-09A-03R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","78177300-3d94-438d-a9a7-ddf4f406a6c2.htseq.counts.gz","78177300-3d94-438d-a9a7-ddf4f406a6c2_count","0aa764bd-bd39-46b3-92f6-8ea87e468094",267160,"0aa764bd-bd39-46b3-92f6-8ea87e468094","2016-06-01T23:30:05.690067-05:00","b8223ebce9bcec821c63afe20b7e1ba1","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","e13f08d5-b8aa-5cfb-95c3-a1a9f57dcb96","decfa774-ad9b-5dcf-b85f-d48ecf003b5f","TARGET-20-PASLSD-03A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","79a30a77-b179-4b34-b208-c63377dfff8d.htseq.counts.gz","79a30a77-b179-4b34-b208-c63377dfff8d_count","8117b0c1-e5ca-4508-a032-863997e34f50",258811,"8117b0c1-e5ca-4508-a032-863997e34f50","2016-06-01T23:26:13.311159-05:00","cea06959f22808053b339c95341745ca","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","08ce7445-0853-51c7-9ddc-7667fe116833","8c0b0432-7d25-5545-9217-5dd419fb18c0","TARGET-20-PARYVW-09A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","b43d717e-eb4c-4429-8e99-ab3dc9a2677d.htseq.counts.gz","b43d717e-eb4c-4429-8e99-ab3dc9a2677d_count","d50e464b-4780-46ca-8808-88de18bdc892",257002,"d50e464b-4780-46ca-8808-88de18bdc892","2016-06-01T23:27:15.036985-05:00","181e6daeb09898d66171a98da2d18049","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","f9d7050d-1000-549f-9abe-761676f4dbec","a792972c-906b-59cc-be81-961531163fef","TARGET-20-PARXBT-09A-02R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","c0392320-cf78-49ee-b7b1-c25bdbbc92a8.htseq.counts.gz","c0392320-cf78-49ee-b7b1-c25bdbbc92a8_count","b6ec3dda-ff7d-4368-9768-a3db095cb634",256071,"b6ec3dda-ff7d-4368-9768-a3db095cb634","2016-06-01T23:23:32.452240-05:00","e229d570aefcf989b3499480bca05163","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","ed7368de-cb6d-5c8f-9ce4-679140569b46","28decb5e-144d-5565-a20d-93fda4238956","TARGET-20-PANLIZ-04A-02R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.381022+00:00","d9032a12-9775-49be-8a07-3ee2b5ab0e34.htseq.counts.gz","d9032a12-9775-49be-8a07-3ee2b5ab0e34_count","38d0ebe4-370b-4464-b74e-734345456b30",261325,"38d0ebe4-370b-4464-b74e-734345456b30","2016-06-01T23:25:11.281879-05:00","a40900794fb28d6454ab9dc1340e2ea4","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-WT","a48b114e-f404-5ddc-b2d4-86742d4b96c1","69e2e237-e4b1-5a94-9929-c72864feafc8","TARGET-50-PAJMXF-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.381022+00:00","2c8ba109-947f-408d-a410-8040dd718004.htseq.counts.gz","2c8ba109-947f-408d-a410-8040dd718004_count","877d4e6d-fd7a-42ae-987c-92536b2ba0b3",254974,"877d4e6d-fd7a-42ae-987c-92536b2ba0b3","2016-06-01T23:26:24.881971-05:00","f744bdd35dcf92dcfc36db795f4e54ee","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-WT","aec57a77-bdc7-5a66-8f85-72bf1660d3f9","8e9627b8-82ed-5124-bc4d-93ef2c95467a","TARGET-50-PAKRVH-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.381022+00:00","e8ed59f6-f426-49f4-b2a5-aaa9e8bd9f99.htseq.counts.gz","e8ed59f6-f426-49f4-b2a5-aaa9e8bd9f99_count","e25cc7db-05ea-4a8f-87bc-9b878fffea31",266469,"e25cc7db-05ea-4a8f-87bc-9b878fffea31","2016-06-01T23:31:05.112210-05:00","472d89fd2050f629a71eecaf97e0eb50","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-WT","956869d7-78a4-56b2-848b-dff2070f08f4","fd0ae063-912e-5925-bcc5-86bbd377e0fd","TARGET-50-PAKFYV-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.381022+00:00","d0311ed8-96b1-488c-98ff-e34b5c0ebe5a.htseq.counts.gz","d0311ed8-96b1-488c-98ff-e34b5c0ebe5a_count","485b0ed5-d275-4a9c-adf0-a4ff4ef5eb94",254848,"485b0ed5-d275-4a9c-adf0-a4ff4ef5eb94","2016-06-01T23:30:43.690452-05:00","c0c08ac6b83b9b1744488d2dd4844154","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-WT","e3f86130-50c2-5c6f-829b-2518a7e54a81","f30383b6-1355-57eb-a0ee-558070012904","TARGET-50-PAKJGM-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.381022+00:00","f6ac0953-65cb-4237-be99-c652cdd707ec.htseq.counts.gz","f6ac0953-65cb-4237-be99-c652cdd707ec_count","31433e7d-409f-4bed-9778-7d6069487350",262508,"31433e7d-409f-4bed-9778-7d6069487350","2016-06-01T23:24:39.102779-05:00","4119410e3b7431d9271d2e8548be839b","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-WT","34338cdf-a1ae-560c-bda6-550538ad055e","5655c524-18a3-5591-9a5d-5d1240ec7f2e","TARGET-50-PALEZT-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.381022+00:00","23a7aeab-c43b-47bd-8eac-e46fe8e0b31e.htseq.counts.gz","23a7aeab-c43b-47bd-8eac-e46fe8e0b31e_count","8f1f3159-2ae7-4f24-a8d6-c86112dc5f8c",263502,"8f1f3159-2ae7-4f24-a8d6-c86112dc5f8c","2016-06-01T23:27:14.133619-05:00","ca67c83472a60422a2470f6c13252a0d","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-WT","133a2591-7b25-515f-b8f4-4eaaa81490d0","a7239dcc-18a7-5c96-bb95-3b117e196e6f","TARGET-50-PAKFME-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.381022+00:00","e95f5212-0ea1-44af-9b9c-fc51919d1692.htseq.counts.gz","e95f5212-0ea1-44af-9b9c-fc51919d1692_count","51b2e8d6-34ad-4afc-be29-aae7e89ac98b",264787,"51b2e8d6-34ad-4afc-be29-aae7e89ac98b","2016-06-01T23:25:26.141488-05:00","819885c4b602a51f93140a0a057b9e86","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-WT","53dcaff8-dac2-5b43-a729-fee5d735ccc7","719e3c7c-54a0-5f00-86e9-dfd34f0e7900","TARGET-50-CAAAAR-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.381022+00:00","ced1ce50-d6eb-4e46-9ae7-868cebded849.htseq.counts.gz","ced1ce50-d6eb-4e46-9ae7-868cebded849_count","e028929e-fdec-4f92-a7ec-1b2111147710",261439,"e028929e-fdec-4f92-a7ec-1b2111147710","2016-06-01T23:23:54.904366-05:00","a704ec74e794a9aa22eaa0678fe2d2ad","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-WT","48c8f440-711b-5589-9cf5-d973b8f86434","39c1aa21-d15c-5f9f-9fea-562d14471768","TARGET-50-PAJNSL-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.381022+00:00","6126a901-df10-4a7f-af79-03bed98f0dcc.htseq.counts.gz","6126a901-df10-4a7f-af79-03bed98f0dcc_count","df3620d9-42b8-4f3a-9f3f-792bd76a8c48",261384,"df3620d9-42b8-4f3a-9f3f-792bd76a8c48","2016-06-01T23:30:16.155781-05:00","a4bec79114e457f9afd4e3b7f406eae1","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-WT","def5eed6-7b48-5bfc-b9ef-eca95e4a8832","e5224b30-351f-5d6a-a050-cf55f07cd987","TARGET-50-PAJMKI-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","2145ebc8-5ed7-4a70-bf17-0198874e2ffe.htseq.counts","test_version78_GeneExpressionCounts","88465767-638d-436f-b706-919646852f0a",1272854,"88465767-638d-436f-b706-919646852f0a","2017-10-06T08:27:34.954478-05:00","97836e9484d90717dabfeb9274769956","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","4aeef390-9125-56d1-b1e8-c87a54bdd934","fba62f88-d514-5edb-a1fb-0e05fe967191","TARGET-30-PATHKB-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","7c1a8c9e-0e38-4344-b79e-73aceb75489a.htseq.counts","test_version47_GeneExpressionCounts","465cda40-5705-4059-89b7-be7b3c736b3f",1277479,"465cda40-5705-4059-89b7-be7b3c736b3f","2017-10-06T08:25:15.152144-05:00","0c4fbdcdc10b4ef31d9c7956a349af86","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","b1b78812-0936-501a-a436-a8252d953091","717c4844-5ef9-553b-bb90-0d62d976f909","TARGET-30-PASJZC-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","13cdd61f-3aae-46cc-beae-af27862ab950.htseq.counts","test_version35_GeneExpressionCounts","d04be5e5-9c8e-46b2-9b7c-0de0b88bc2ea",1274900,"d04be5e5-9c8e-46b2-9b7c-0de0b88bc2ea","2017-10-06T08:24:28.919403-05:00","57b281795909a3a3207e59c14b22b4c7","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","4aae0815-d0e2-5fa4-803f-397ee0148930","33fd4c17-55cd-5ab0-83c7-a6ef04a6c8b8","TARGET-30-PASTCN-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","1c60f740-95aa-4287-8329-96ec8f871ab2.htseq.counts","test_version5_GeneExpressionCounts","22583de0-d275-48db-926f-fff6f8f7ceb5",1262846,"22583de0-d275-48db-926f-fff6f8f7ceb5","2017-10-06T08:22:14.253049-05:00","4f0fa0684af3a650cffe6679ddb6f503","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","b6846ea7-a241-50db-9d16-07d37049ecdc","acffac7c-84e4-5fa1-9eac-a9c42671b6e2","TARGET-30-PASXRG-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","8ed55a74-56b7-486a-86cb-87aecd0a84bf.htseq.counts","test_version116_GeneExpressionCounts","444f69bd-417c-4b36-b1e7-8ee33ce9ae42",1270417,"444f69bd-417c-4b36-b1e7-8ee33ce9ae42","2017-10-06T08:30:35.588194-05:00","35e53ebf32e9803f856952a683732ca7","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","ef251c71-43c1-5a70-8e8e-ee6a63d878e7","41a1b1f2-f54e-5853-bbf5-83487bbb762d","TARGET-30-PALCBW-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","3a318128-af26-4e70-a5b5-06ae5be107f3.htseq.counts","test_version74_GeneExpressionCounts","24597e3e-3a92-4302-93e5-57b3821fbee8",1272739,"24597e3e-3a92-4302-93e5-57b3821fbee8","2017-10-06T08:27:10.511052-05:00","3332c33923b3d3fa7deec026dc7ba799","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","55881892-03ef-5684-872c-a2a98c5c0b0f","1746a7d8-caf8-598a-9dcc-7c66ce7990b0","TARGET-30-PASXGP-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","fa2e0b15-1ed1-462c-991f-2e279493dba1.htseq.counts","test_version100_GeneExpressionCounts","285cd8bc-2ed3-43d0-a2ec-d880dda6a306",1270551,"285cd8bc-2ed3-43d0-a2ec-d880dda6a306","2017-10-06T08:29:25.488029-05:00","f3eef07da55250f1d2fd204b48dbdbc3","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","e72d1f9b-f4f0-555b-b4e3-0f5783f11ed4","6978c6f8-9b9b-56aa-9644-83ef68155112","TARGET-30-PAPVRN-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","3bd0d901-5f08-48c3-91b6-27acd103e6b6.htseq.counts","test_version14_GeneExpressionCounts","59e4c575-324d-4697-9609-2619e8927972",1264101,"59e4c575-324d-4697-9609-2619e8927972","2017-10-06T08:22:37.905981-05:00","3ed388c61e6507735e49480ca695f26f","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","82894ca3-3c31-5b14-a626-076a6d408002","657566a4-d809-53af-9acd-d44fa6171b48","TARGET-30-PALETP-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","afa10943-b0b6-49f9-8706-6ee5da9c6454.htseq.counts","test_version115_GeneExpressionCounts","eb2d1d01-590d-452c-b421-5df874762121",1273996,"eb2d1d01-590d-452c-b421-5df874762121","2017-10-06T08:30:35.588194-05:00","8328b9f69caa634489eb55035fff2451","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","8ad1e331-4a06-5199-9439-244b45b51cb1","0358a998-2b55-5468-abc9-8b26a571e702","TARGET-30-PATFCY-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","925151ab-0679-43a4-808f-2e4237cfd7fc.htseq.counts","test_version17_GeneExpressionCounts","ec2d9440-bcf7-446a-a563-d2d4bb37e8a6",1271922,"ec2d9440-bcf7-446a-a563-d2d4bb37e8a6","2017-10-06T08:23:00.878915-05:00","ff8c83b9fff842b0a8599d94a6e0672d","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","092c8f95-e86b-55bd-ae48-680023bd6792","062d487b-0fc6-56a9-8e05-615faa146e07","TARGET-30-PASSWW-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","773e8883-2d4c-4bbf-8176-f8acdfeb3368.htseq.counts","test_version82_GeneExpressionCounts","bfebe117-1fa5-40e9-9b4b-288300898a3b",1270456,"bfebe117-1fa5-40e9-9b4b-288300898a3b","2017-10-06T08:27:57.735394-05:00","412e6ebcb4cc8f1bed56fc5db4cf4fe6","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","1358a6e1-0f20-54fb-a2df-36da978ab1f5","674fb8a1-f3a4-53a7-947a-cca9bdaff65b","TARGET-30-PATEKG-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","76263959-d77a-47d4-aed5-66ded04d0b9e.htseq.counts","test_version33_GeneExpressionCounts","219c79e7-be38-4f9a-a392-8f3697f65877",1276218,"219c79e7-be38-4f9a-a392-8f3697f65877","2017-10-06T08:24:05.575877-05:00","dcd5bc503ae499ac06d4d840a721904e","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","0a70b040-959b-54b9-947f-0d9d49ba457f","001c294c-5ae8-55cd-bf07-88112e9b117b","TARGET-30-PASWVY-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","8bd4f593-7cab-42f0-b604-044442bb661e.htseq.counts","test_version13_GeneExpressionCounts","82a86f37-1b62-4485-9f86-1fa3a5e51f0b",1273748,"82a86f37-1b62-4485-9f86-1fa3a5e51f0b","2017-10-06T08:22:37.905981-05:00","73fd9b8e8bc0e4d5de58bd7b42324265","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","7629ad1a-cb6e-572b-b6a7-02b874bf785b","b1e099d5-1f38-5ead-a836-acc4bed69eea","TARGET-30-PASTKC-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","ec70002f-5275-4abb-9054-c1e9b105fda3.htseq.counts","test_version12_GeneExpressionCounts","a28a6ff2-6cca-493e-8f3c-8944ba924d93",1265632,"a28a6ff2-6cca-493e-8f3c-8944ba924d93","2017-10-06T08:22:37.905981-05:00","3f2ca3fd7ac60cd5fc834c35ecc5a681","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","d17ec10d-b97d-587b-a07c-59fb74860294","702ef394-91ad-5f18-b50a-7d0d3e8349fa","TARGET-30-PASGAP-02A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","b9987cb1-394a-4ab3-96b9-e06bbcd6e31e.htseq.counts","test_version114_GeneExpressionCounts","d6ebfd02-7d77-47db-86ab-ee26cc43018e",1272312,"d6ebfd02-7d77-47db-86ab-ee26cc43018e","2017-10-06T08:30:12.040966-05:00","83dae7779d7f0bcdc6edeab7901d7004","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","29c3a4ac-24e8-56c6-b43b-8e1dfb4d010d","7a38d552-70f6-55b0-8c31-1ee7e5ab171c","TARGET-30-PAPCTS-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","4a4870d5-d6ef-4edc-ada0-6183752b8b14.htseq.counts","test_version87_GeneExpressionCounts","da9a0171-aad6-418e-91fe-c8af7babca53",1272845,"da9a0171-aad6-418e-91fe-c8af7babca53","2017-10-06T08:28:17.762914-05:00","199109550002d0acbc07eb3226cd2edc","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","c7465eb4-bce7-56ae-adcf-822cd81dbedc","b43dfc79-e12b-5488-8cd2-dd29abb515c6","TARGET-30-PARZCJ-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","7e182ed6-c8aa-4185-a6f5-d351a98b7608.htseq.counts","test_version34_GeneExpressionCounts","f07c4b11-c455-458a-a390-f14be4f805a4",1267553,"f07c4b11-c455-458a-a390-f14be4f805a4","2017-10-06T08:24:05.575877-05:00","710bef77e41fe5036f0ffe1ed7746b90","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","a6d5f674-905f-52a2-a443-c6e06b6d5a78","63fa6cd8-e0aa-5bab-ad74-05ff3a780045","TARGET-30-PATFXV-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","d7fefb38-3c90-4b7d-9d9e-85e1ca18eb3f.htseq.counts","test_version58_GeneExpressionCounts","a229c849-c790-4b41-a4fb-7ec86c309411",1272473,"a229c849-c790-4b41-a4fb-7ec86c309411","2017-10-06T08:25:57.903017-05:00","9e9408b37f0a4ed43c8a1cd40939a9ea","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","1a90d50f-d780-5440-9ade-79b58dbb8c85","ea4ccfb1-7f21-5ddf-aae2-576ed5f26955","TARGET-30-PAMEZH-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","7029a8f0-0bbe-4db1-9254-2517c87adba6.htseq.counts","test_version52_GeneExpressionCounts","89ccea22-f0f9-4601-b2c9-303bb83f6ae7",1272697,"89ccea22-f0f9-4601-b2c9-303bb83f6ae7","2017-10-06T08:25:37.569933-05:00","0c5e84db6470e91490a43a399a7a4268","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","6d5a9cd8-0f91-5404-a819-d0ef2168a80b","cf8aee16-bf50-5f4b-8cac-4d10f772637e","TARGET-30-PARDIW-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","f9c9806d-716e-405d-babf-1f2142b449df.htseq.counts","test_version146_GeneExpressionCounts","ea83302f-0446-4a7f-bf65-dc86265f6e74",1271248,"ea83302f-0446-4a7f-bf65-dc86265f6e74","2017-10-06T08:32:53.477865-05:00","30ae7cbb74f9250a1cf9911e405e29db","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","54438829-40b9-535d-9eb8-70df3f08d7e2","255cd479-b023-5cad-baf7-daceaf247725","TARGET-30-PALBFW-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","01c87dd9-4a5d-4cdd-844d-749394deda96.htseq.counts","test_version9_GeneExpressionCounts","2e0e3d3b-4ebd-4ebd-9f12-41626fc263de",1266109,"2e0e3d3b-4ebd-4ebd-9f12-41626fc263de","2017-10-06T08:22:14.253049-05:00","d5e8cca3d87c9c3c3a05dba6c511bc5a","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","f4fb3dfc-6622-51e0-99d6-950ae3b9c3e6","fe0b727f-3843-5b70-b9c1-8a207b837fc4","TARGET-30-PASWIJ-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","d8d30bd7-608d-4cbd-ba31-3f1fa6fefacf.htseq.counts","test_version109_GeneExpressionCounts","cfa24f91-5cea-4a45-8a00-afbebaea462b",1272287,"cfa24f91-5cea-4a45-8a00-afbebaea462b","2017-10-06T08:29:48.873012-05:00","d86ccd5f9ed8f123c25a600b66ed7f43","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","f040bca5-d68f-533e-befc-be9399eaa73a","4a47a989-5650-5366-9c83-4fa7e1deaa83","TARGET-30-PAIFXV-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","95b94a40-d6dc-4dba-9f35-f7b0e983bd40.htseq.counts","test_version86_GeneExpressionCounts","b7e1d1e4-44ea-4835-a79c-3403ee2497de",1271991,"b7e1d1e4-44ea-4835-a79c-3403ee2497de","2017-10-06T08:28:17.762914-05:00","855a0fd4d015f1d8d2b0fc43a4c8d8d8","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","4f71979f-6506-5609-aa3f-8e7737f60e5b","2d79e5c4-ff25-5666-9faa-1097b3a6b7a4","TARGET-30-PASNML-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","5f98aeeb-518c-4546-a252-ba7049de61bf.htseq.counts","test_version32_GeneExpressionCounts","43ec9f6b-fc9d-4d37-a6be-4bee07ff75b8",1262877,"43ec9f6b-fc9d-4d37-a6be-4bee07ff75b8","2017-10-06T08:24:05.575877-05:00","62501deeb46f10b0e749f98a8943e0d7","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","ee16ead7-df94-5ea2-b298-a7003c5a3612","dfc6d149-0018-557e-98fc-90def8cd8086","TARGET-30-PALXTB-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","43aeaf6a-3f84-41d2-9cd7-a6ead15aa241.htseq.counts","test_version56_GeneExpressionCounts","85665189-ad34-4fb2-9739-6afaa1c7292f",1267462,"85665189-ad34-4fb2-9739-6afaa1c7292f","2017-10-06T08:25:57.903017-05:00","1f4c6444a8856dfdd98903c718743969","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","a6862aee-7667-54f7-8a5c-3a9537789af2","9da8ea16-845b-5cce-bf31-ec0a82ebc871","TARGET-30-PANGXK-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","84f91861-c750-4bed-94b3-834a91018aba.htseq.counts","test_version20_GeneExpressionCounts","5ae10576-5bf7-41fb-a855-5feb3c7069c3",1263223,"5ae10576-5bf7-41fb-a855-5feb3c7069c3","2017-10-06T08:23:20.625172-05:00","615f859e638db7b6c76d14ddb61dbb91","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","066d3084-a3fc-52ee-84c8-0d1156c026e6","d8f6075b-844b-5cd1-a113-4cff018a831b","TARGET-30-PASNPG-02A-01R","aliquot"
